0.1,0.1
9.63354,1.63981
9.60384,6.78274
0.34722,1.32869
0.724332,3.57379
13.4693,10.4662
16.613,16.5043
14.6822,14.4396
6.69375,5.56386
0.132631,-0.69756
2.6478,-0.0342255
18.7868,15.6615
18.6955,17.5021
8.67138,8.87858
-1.11432,-0.674858
-16.6614,-16.3702
-2.5145,-3.35906
-1.10869,-0.988414
-13.1541,-7.13604
-17.5684,-16.2429
-15.8524,-14.7794
-6.80183,-6.41406
-0.314178,0.888903
-7.05309,1.59023
-12.2696,-12.6566
-15.5112,-15.318
-6.8988,-7.77246
-0.847156,0.940935
-7.45033,0.755272
-11.2459,-11.4169
-15.112,-15.0196
-11.7348,-11.1356
1.0597,-0.866219
18.7685,9.20555
6.96669,2.13466
-0.350615,-0.844425
-11.1147,-7.00089
-1.1796,-2.24516
-6.24333,-3.63751
-6.4977,-6.98736
-12.847,-13.3642
-11.9807,-12.7064
-3.24587,-4.34728
-0.86402,0.108643
-11.1625,8.2263
-14.3737,-9.63026
-13.9548,-15.1322
-7.24231,-7.20067
0.834822,0.98134
17.3203,16.6259
2.87011,4.31262
1.33809,0.249516
12.9443,-1.69538
15.6646,15.5642
15.7733,14.6414
4.84482,5.0529
-0.883499,-0.537571
-15.6159,-14.3762
-1.57112,-2.96436
-4.20198,-2.11318
-9.23762,-8.77721
-15.0943,-14.8896
-15.5758,-14.9827
-3.92383,-4.23649
0.180328,-0.0487673
6.73756,-3.92203
1.24185,-1.57473
5.0727,2.52128
9.23419,7.48107
14.8108,15.5163
14.8619,13.406
3.76237,3.40809
0.848776,0.909403
14.2088,7.00747
15.6114,15.8834
