0.1,0.1
11.7613,13.3179
9.97884,9.50015
-0.0716984,1.80773
-8.7603,4.67477
-6.88124,7.37309
-0.808269,11.4996
-9.1327,12.9129
-11.5277,5.72031
-15.5045,-1.56715
-11.6292,-11.3345
-1.90354,-1.74209
-4.40837,-5.53866
-8.53406,-8.01688
-13.5084,-14.291
-11.5148,-11.1166
-3.42516,-2.52075
-0.174517,-2.55929
-4.40994,-7.23464
-15.5782,-14.4357
-15.5654,-15.439
-7.21128,-5.76435
0.311154,0.807708
10.3963,-0.0202398
0.696016,1.29379
5.96185,4.02415
7.95215,8.3
13.9086,13.9718
12.1723,12.9448
3.34957,3.37767
-1.16091,0.812142
-13.8839,-5.60727
-1.37596,-1.62452
-5.02466,-2.91931
-10.5971,-8.38427
-14.6242,-15.253
-12.2057,-12.2857
-3.01803,-2.51838
-1.60446,-2.38554
-12.3635,-9.74329
-15.8178,-15.9409
-13.0997,-13.1928
-6.05068,-4.76517
2.85411,0.279706
11.7331,5.04874
0.373426,1.36987
2.81192,2.50803
11.2345,8.99584
16.5123,16.1689
11.8498,12.7069
3.19361,3.47441
2.93192,1.06044
8.97051,5.58092
14.0087,15.0342
13.7462,13.9872
5.35588,5.30291
-0.817919,-0.620472
-15.6953,-16.1369
-2.15502,-4.38963
-5.14668,-1.23791
-8.89958,-4.41148
-15.4129,-15.1262
-15.0641,-13.5965
-4.60517,-4.58496
1.32114,0.226391
12.5734,7.16421
2.0236,0.627176
5.11778,1.8105
8.45272,6.69197
16.1206,15.7089
13.2624,13.1295
3.27151,3.37644
0.37824,1.28855
8.0798,3.82907
14.4876,15.1583
