0.1,0.1
11.7613,12.4105
10.8766,11.4099
1.46525,2.30296
4.66606,1.98859
9.44647,8.51456
14.4594,14.7087
14.3512,14.5203
4.87024,5.09064
-0.61623,-0.558668
-13.039,-9.38441
-4.66184,-1.68089
-0.955797,-2.10878
-15.5211,-15.6779
-17.9963,-18.4634
-14.2465,-13.838
-2.88765,-3.06457
-2.77023,-1.3743
-9.25166,-7.02329
-13.506,-14.2798
-14.0478,-14.9069
-5.12841,-5.20727
1.71383,0.378675
13.8192,13.337
3.05444,2.74966
2.05969,1.28475
12.1981,10.9898
14.9062,14.0442
13.1526,12.6208
3.44236,4.30143
0.400388,0.241862
8.01457,2.70953
13.3862,13.0332
15.3421,14.9294
8.94292,7.25621
-1.64774,-0.940487
-15.5436,-15.0161
-1.73768,-3.24611
-3.51843,-2.94549
-8.71459,-7.48679
-14.9257,-15.7306
-14.1607,-14.655
-3.73318,-5.18344
0.843445,0.789138
14.9118,13.6675
1.8985,2.0489
5.09611,3.24358
8.68634,7.49865
14.4315,14.1419
12.1067,12.434
2.44116,3.16585
3.76939,1.57817
9.00574,6.53335
13.2886,13.8137
13.7241,13.4813
6.32685,5.89839
-0.838465,-0.922098
-16.4051,-15.9914
-4.47729,-3.58128
-0.52107,-2.16913
-11.2655,-5.12542
-14.9874,-15.1438
-14.673,-14.7123
-3.82886,-5.42775
-1.26892,0.51643
-13.7995,4.79548
-14.2207,-14.6121
-14.4031,-14.3838
-6.43039,-6.09957
2.11299,1.3612
13.8226,13.3116
3.73324,2.86323
-0.782123,1.36865
-11.8145,9.59812
-2.25168,-0.746414
