0.1,0.1
11.7613,10.5232
9.27927,10.4742
0.842541,1.65506
5.68534,3.79146
8.08176,8.59945
15.3069,15.0264
12.7397,12.9717
6.65868,4.64303
-0.997993,-0.128152
-13.8659,-11.9459
-2.61303,-1.61538
-2.97237,-3.80049
-11.6832,-10.0627
-16.9756,-17.0367
-11.1822,-12.6363
-2.56155,-2.81128
-1.83331,-1.74829
-11.9672,-9.35246
-17.3588,-15.4618
-13.8756,-14.2865
-7.00248,-5.4314
0.417647,0.485024
12.228,12.1982
1.17502,2.54189
6.64528,3.24202
8.43368,8.44925
14.7808,15.0102
13.5276,14.0435
3.37331,4.06065
0.620227,0.277655
10.2597,1.98733
12.2251,12.9908
14.1619,13.5832
6.41215,5.82676
-1.04741,-1.6417
-17.6447,-17.6363
-4.63252,-4.25362
0.0534507,-0.461497
0.345485,0.0868556
-2.17026,-4.22383
-13.779,-15.0904
-6.53238,-5.66116
1.72857,0.641201
13.5782,14.1996
0.638324,2.09457
5.79841,4.16873
9.25011,9.4619
16.5425,16.1853
15.8725,15.5034
3.16618,4.08785
0.0386709,0.182615
0.566174,1.49297
18.8176,16.6515
17.6851,17.1859
6.05067,6.7442
-1.1277,-1.01189
-15.4074,-14.6929
-4.01123,-3.09782
-2.99337,-1.96241
-10.3874,-9.09665
-14.9868,-16.188
-15.1956,-14.8836
-2.08154,-3.84137
-3.65955,-0.580333
-8.35378,-5.5711
-14.7178,-14.4524
-15.5635,-16.1105
-6.50228,-7.62226
0.725819,1.13965
15.2461,14.1046
3.97861,3.86368
1.49125,0.942726
12.487,4.19716
14.0684,14.2999
