42.9362,4.00713,0.0090552,42.6382,3.94844,0.007855,43.2674,3.59094,0.009905,43.5563,3.5697,0.00872995
173.865,3.77344,0.0172351,166.886,3.85602,0.0140592,180.743,3.41689,0.0114837,180.636,3.19249,0.0124087
657.441,3.68315,0.0512781,708.381,3.52661,0.0384265,678.721,3.01954,0.0223231,705.383,3.0156,0.0212735
2702.07,3.29533,0.155758,2609.97,3.41308,0.13982,2622.4,2.80581,0.057857,2618.33,2.88918,0.0602682
11211.6,3.4712,0.687832,10978.2,3.37862,0.548939,11305.9,3.08807,0.206142,10280.6,2.88425,0.206719
45152.8,3.5802,2.64438,41490.6,2.90373,1.80412,40926.9,2.8267,0.89523,42037.5,2.86749,0.8937
