21.1721,15.8979,0.0083814,22.9842,14.9484,0.0069799,24.3439,17.2124,0.0084555,22.1948,18.5582,0.00825565
89.096,14.4844,0.015887,91.298,13.4808,0.0122338,86.204,15.2805,0.01040715,95.527,15.1421,0.0115114
361.249,15.1261,0.0469375,357.904,15.6131,0.0358236,355.202,15.8309,0.0204135,370.057,14.5886,0.0185641
1450.59,12.7841,0.147033,1622.86,14.3961,0.124584,1475.17,14.0714,0.0508971,1468.51,15.69,0.0508389
6183.61,13.1605,0.581126,6006.05,14.3136,0.464309,6295.34,13.6491,0.178545,6127.62,12.7636,0.18389
23564.7,12.9684,2.41369,24189.7,13.1062,1.65078,24992.9,12.5054,0.762184,23302.2,12.652,0.792162
