0.1,0.1
9.6199,0.864403
10.0668,7.59386
1.06012,1.44091
6.37996,4.24693
8.1605,7.67931
14.0294,14.4355
13.6459,13.6561
4.30212,4.47556
-0.00247285,-0.144719
-1.0661,0.865344
-6.83918,-2.15531
-1.66619,-3.12812
-14.8524,-13.1786
-18.0088,-17.7326
-13.2955,-12.8161
-2.08486,-2.98696
-3.85753,-1.38149
-9.44893,-7.40977
-14.7436,-14.7516
-14.4563,-15.2327
-6.04958,-5.42176
1.14354,0.591092
16.9327,15.3434
3.41849,2.70246
0.522581,2.03405
11.5619,9.19965
16.4988,16.4769
13.3587,14.0095
4.11251,4.4071
0.0960195,0.0371296
0.362032,0.969992
16.5242,15.7269
15.9345,15.1345
6.6462,6.0137
0.157586,-0.855303
1.75824,-1.22953
18.4864,15.3492
17.2008,17.067
9.70924,10.0571
-0.722698,-0.072569
-15.9788,-15.7217
-7.33248,-5.30093
-0.102346,0.566833
1.05463,0.00654199
7.15043,2.19342
0.627585,1.98547
12.9559,10.3412
16.4479,16.1728
15.5884,14.3852
5.33091,4.22162
-0.0806641,0.305236
-2.4481,1.2956
-2.4339,-0.422978
-3.36505,-2.25574
-11.248,-8.06154
-15.2879,-15.1639
-12.4944,-11.5679
-2.01299,-1.60325
-2.82717,-3.62763
-9.15698,-8.40336
-16.3825,-15.9586
-14.7717,-13.6407
-4.38481,-4.06153
-0.786173,-0.171825
-10.9853,-3.08034
-14.3499,-14.0144
-16.4293,-15.7685
-6.90191,-8.12062
1.12485,0.865645
15.7937,14.812
3.67119,3.35673
1.23221,1.59218
13.1397,7.90036
17.2056,16.5365
