0.1,0.1
9.6206,-1.03952
9.54891,7.29824
2.2878,1.68127
3.8755,3.51046
8.92709,9.39892
16.4448,15.8267
14.7168,14.8722
2.98827,4.00216
0.242543,0.140269
4.82325,0.305785
13.1894,13.4237
14.2203,14.3626
4.79348,5.89112
-2.45511,-0.873007
-13.3061,-13.0496
-3.02318,-2.76737
-1.33109,-3.08798
-11.3254,-9.13748
-18.4744,-17.4509
-16.9775,-15.8898
-8.04191,-6.71674
2.34587,0.866827
11.5732,0.71718
0.487386,0.955417
2.18113,3.34674
11.2757,8.5095
16.0107,15.9514
13.5703,13.1864
2.96557,3.75307
2.41303,0.636999
9.67654,6.04708
14.4988,14.5117
12.7837,13.6056
6.83062,6.07166
0.514078,-0.808695
5.50162,0.89973
13.0129,13.2956
16.569,16.4368
9.66958,9.97304
-0.310319,-0.100972
-13.8291,-13.3372
-5.35573,-4.85341
0.756935,0.450156
14.1963,14.2474
2.89494,2.24075
4.40166,3.98346
9.08564,8.6774
16.2089,16.224
12.4973,13.2431
2.0469,3.66344
2.50864,1.09968
9.41338,6.00871
13.6351,13.6702
14.2222,14.4176
5.54393,5.02392
-0.473695,-0.5817
-14.3845,-12.4594
-2.22744,-2.13448
-3.80762,-2.94608
-7.85743,-7.98678
-15.8374,-15.4217
-14.1679,-14.6987
-3.23771,-4.5234
-1.3335,0.133526
-11.3564,-2.00121
-15.6826,-15.343
-14.4671,-15.6696
-8.46404,-7.56296
0.480777,0.943137
13.1825,12.67
1.53449,3.49463
3.6143,1.53377
8.3638,6.76789
13.7125,13.9745
