0.1,0.1
9.6206,-1.04018
10.4627,7.30858
0.330697,1.06278
-0.80678,3.24429
-11.9316,8.00003
1.42519,-0.0312953
18.6912,17.9673
6.54343,6.32726
-2.3712,-0.945063
-13.8525,-14.1021
-2.30194,-2.20497
-1.84168,-1.7839
-13.3258,-13.7953
-16.4367,-16.4859
-13.2637,-13.1869
-2.00419,-3.22109
-3.73889,-1.31682
-8.33632,-5.84074
-13.3585,-14.3825
-14.5875,-15.4093
-6.21721,-5.94027
2.1061,0.819119
13.1502,13.5006
1.77701,2.31024
5.34485,3.43685
8.79939,9.36329
15.3952,15.2178
14.0394,13.7195
4.26178,4.34159
-1.04917,0.225471
-12.9127,-4.33077
0.873553,-1.18235
18.2591,17.4788
8.76769,7.60672
-1.35393,-0.924518
-16.8823,-15.673
-2.99094,-3.80061
-1.76757,-1.0379
-13.6247,-9.94035
-15.3894,-14.9598
-13.5903,-14.0201
-4.9808,-4.00871
-0.801314,-0.139432
-11.236,11.4665
-13.1025,-13.3942
-14.0743,-14.365
-7.76654,-6.28991
1.37346,0.788472
17.3354,17.1382
6.12791,6.25038
-1.15963,-0.422214
-13.2091,-11.4437
-3.01359,-1.79604
-4.4512,-4.07342
-10.3583,-10.942
-13.9984,-15.032
-13.1048,-13.3571
-2.30542,-2.43033
-2.65778,-2.03414
-11.9395,-10.2715
-15.3676,-15.099
-13.0079,-13.3183
-2.67107,-3.88648
-0.627632,-0.20217
-9.15655,-4.18452
-14.3557,-13.1826
-15.8588,-15.2632
-7.91996,-8.23817
3.49451,1.06994
13.4086,14.4372
2.93611,3.46701
2.6202,0.811887
9.06518,5.98892
14.8936,15.0038
