0.1,0.1
9.6206,-1.25213
10.1261,7.28795
2.61006,1.69295
2.36489,3.18279
9.84527,8.38882
16.0929,16.0596
13.1891,13.5814
4.84808,4.29301
0.130926,-0.00275522
2.454,0.663507
18.2241,18.2748
17.6165,16.9808
8.15485,7.87601
-0.825192,-0.916033
-15.5423,-15.1143
-2.68287,-3.5696
-1.01348,-1.06364
-10.883,-6.6443
-14.3875,-14.969
-14.3932,-14.2309
-5.77607,-6.39212
0.285679,0.927698
9.17108,0.753668
0.541261,1.08048
3.81402,2.42392
7.45004,2.56651
14.4281,14.6481
14.2617,14.8715
5.85618,5.19134
-2.63657,-0.431234
-10.4475,-1.82881
-0.922154,-0.864121
-6.68078,-4.08399
-11.9953,-12.177
-15.6296,-15.236
-14.3309,-13.3236
-4.38337,-3.12733
-1.73044,-2.82327
-11.1578,-8.92894
-15.4509,-15.2522
-12.3449,-13.1746
-3.609,-4.82605
-0.308902,0.374348
-5.09996,-0.257297
-13.048,-12.9447
-15.6352,-15.6647
-6.8278,-6.98288
0.35737,0.912896
11.4014,8.4394
2.4091,2.74409
2.61245,1.39477
9.42689,8.29197
14.947,14.8614
15.25,14.96
4.76184,6.90417
-0.495818,-0.952634
-13.5142,-14.2517
-1.84318,-2.70005
-3.37642,-1.83732
-9.72986,-8.09884
-15.6407,-15.2392
-15.4518,-15.5226
-5.62746,-4.54767
0.454481,0.154234
11.7302,-2.51039
-0.0893595,0.702141
-10.3231,2.42117
-6.39083,-0.781043
1.01079,0.537487
16.4562,16.593
3.0413,4.07554
4.0328,0.851695
6.49895,1.37042
14.7685,14.6593
