0.1,0.1
9.6206,-1.03934
10.0356,9.55795
0.0803631,1.63593
-5.19369,4.74292
-7.46778,6.88132
0.32973,0.564155
12.5091,12.5919
5.17847,3.86946
-2.0123,0.464825
-11.6401,0.228794
-1.07078,-1.33837
-6.45374,-5.18144
-8.57849,-7.1796
-16.6895,-16.0771
-11.463,-11.3995
-3.72627,-2.46936
-1.57097,-1.69925
-12.0776,-9.3116
-14.7596,-14.5112
-15.8269,-15.4461
-5.84079,-6.47282
-0.910125,1.04834
-10.4617,5.78034
-12.3399,-13.0355
-14.8375,-14.4843
-7.39989,-8.18684
1.27161,0.655856
18.0441,18.0005
4.50975,5.76936
-0.455844,-0.566762
-11.4741,-1.25852
-1.37218,-0.361933
-6.94594,-3.6521
-8.77559,-9.63074
-13.3762,-14.5651
-12.2765,-12.8748
-2.03976,-2.53817
-3.10955,-1.59346
-9.60485,-9.05127
-14.2094,-14.587
-13.808,-13.4655
-5.92528,-5.18947
0.217869,0.597338
8.56424,-1.24316
-0.284319,0.569312
-11.1551,-11.0096
-7.31652,-6.43268
0.820023,0.821712
16.3531,15.5075
5.71057,5.04463
-0.100976,-0.168932
-3.07837,-0.0431508
-2.09448,-1.34687
-3.84705,-2.4651
-11.9697,-10.5619
-17.2488,-17.3329
-11.7188,-12.4346
-1.39724,-2.01649
-5.9599,-3.40554
-6.98362,-6.57028
-13.7758,-14.8716
-13.4161,-13.6541
-3.20116,-4.43535
-1.18343,0.0733983
-11.7761,-1.37832
-14.6227,-14.1494
-17.2673,-16.4121
-8.39566,-7.52134
1.03188,0.800591
15.9677,14.9967
3.70067,4.13176
1.35858,0.789287
12.3239,4.18252
16.345,16.3652
