0.027595,0.0221549,0.0368371,0.0367147
0.0275856,0.022125,0.0370125,0.0370237
0.0299019,0.0238208,0.0374759,0.0371826
0.0433503,0.0355816,0.0388396,0.0389845
0.123524,0.088676,0.0534468,0.054722
0.341225,0.304301,0.119532,0.124555
1.29559,1.17982,0.352618,0.365962
