0.00680495,0.00555675,0.00775595,0.0075803
0.0083066,0.00685545,0.00775605,0.007732
0.0149623,0.0120598,0.00951295,0.00957655
0.0541882,0.0371925,0.0177647,0.0182751
0.170963,0.14012,0.0509923,0.0535551
0.625096,0.565555,0.183005,0.193961
3.20607,1.68758,0.675252,0.725015
