0.0051542,0.00415315,0.00495445,0.0049867
0.0071115,0.00565455,0.0060224,0.0058379
0.0139115,0.0122101,0.0083368,0.0088895
0.0459912,0.0374078,0.0185206,0.0201952
0.173588,0.141728,0.0619447,0.0665857
0.741073,0.561849,0.249288,0.271797
3.2722,2.19099,0.910198,0.992207
