0.00133595,0.00137995,0.001176,0.0013149
0.00337785,0.0039975,0.002461,0.0025749
0.0120918,0.0142315,0.0072439,0.0081695
0.0438583,0.0547433,0.0273149,0.0303966
0.194697,0.215582,0.106966,0.117586
1.38201,0.864874,0.418369,0.461929
3.94858,3.51314,1.68289,1.85034
