0.00980795,0.00775625,0.011911,0.0117726
0.0108423,0.00870685,0.0119691,0.0119099
0.0166642,0.0127879,0.013161,0.0134612
0.0387908,0.0307901,0.0194778,0.0194163
0.174713,0.105911,0.0431479,0.0443312
0.722723,0.413684,0.142334,0.152558
2.22439,1.41665,0.530222,0.533503
